structure,Eigengene,Metric,n
Brachium_of_Superior_Colliculus,Eigengene_5,ng_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_5,rtop_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_5,rtpp_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_6,mrtrixad_mean,1
Brachium_of_Superior_Colliculus,Eigengene_6,mrtrixfa_mean,1
Brachium_of_Superior_Colliculus,Eigengene_6,mrtrixmd_mean,1
Brachium_of_Superior_Colliculus,Eigengene_6,mrtrixrd_mean,1
Brachium_of_Superior_Colliculus,Eigengene_6,rd_mean,1
Brachium_of_Superior_Colliculus,Eigengene_6,volume_mm3,1
Brachium_of_Superior_Colliculus,Eigengene_6,volume_percentage_mean,1
Brachium_of_Superior_Colliculus,Eigengene_7,msd_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_7,ng_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_7,rtop_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_7,rtpp_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_7,volume_mm3,1
Brachium_of_Superior_Colliculus,Eigengene_7,volume_percentage_mean,1
Brachium_of_Superior_Colliculus,Eigengene_8,mrtrixad_mean,1
Brachium_of_Superior_Colliculus,Eigengene_8,mrtrixmd_mean,1
Brachium_of_Superior_Colliculus,Eigengene_8,mrtrixrd_mean,1
Brachium_of_Superior_Colliculus,Eigengene_8,msd_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_8,ng_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_8,qiv_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_8,rd_mean,1
Brachium_of_Superior_Colliculus,Eigengene_8,rtap_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_8,rtop_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_8,rtpp_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_8,volume_mm3,1
Brachium_of_Superior_Colliculus,Eigengene_9,msd_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_9,ng_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_9,qiv_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_9,rd_mean,1
Brachium_of_Superior_Colliculus,Eigengene_9,rtap_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_9,rtop_RAS_060622_mean,1
Brachium_of_Superior_Colliculus,Eigengene_9,rtpp_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_1,b0_mean,1
Brain_Stem_Rest,Eigengene_1,mrtrixfa_mean,1
Brain_Stem_Rest,Eigengene_1,msd_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_1,ng_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_1,qiv_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_1,rd_mean,1
Brain_Stem_Rest,Eigengene_1,rtap_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_1,rtop_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_1,rtpp_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_10,msd_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_10,ng_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_10,qiv_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_10,rtap_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_10,rtop_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_10,rtpp_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_10,volume_mm3,1
Brain_Stem_Rest,Eigengene_10,volume_percentage_mean,1
Brain_Stem_Rest,Eigengene_2,b0_mean,1
Brain_Stem_Rest,Eigengene_2,mrtrixfa_mean,1
Brain_Stem_Rest,Eigengene_2,msd_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_2,ng_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_2,qiv_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_2,rd_mean,1
Brain_Stem_Rest,Eigengene_2,rtap_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_2,rtop_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_2,rtpp_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_2,volume_mm3,1
Brain_Stem_Rest,Eigengene_3,b0_mean,1
Brain_Stem_Rest,Eigengene_3,mrtrixfa_mean,1
Brain_Stem_Rest,Eigengene_3,msd_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_3,ng_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_3,qiv_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_3,rd_mean,1
Brain_Stem_Rest,Eigengene_3,rtap_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_3,rtop_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_3,rtpp_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_3,volume_mm3,1
Brain_Stem_Rest,Eigengene_3,volume_percentage_mean,1
Brain_Stem_Rest,Eigengene_4,b0_mean,1
Brain_Stem_Rest,Eigengene_4,msd_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_4,ng_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_4,rd_mean,1
Brain_Stem_Rest,Eigengene_4,rtap_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_4,rtop_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_4,rtpp_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_4,volume_mm3,1
Brain_Stem_Rest,Eigengene_4,volume_percentage_mean,1
Brain_Stem_Rest,Eigengene_5,b0_mean,1
Brain_Stem_Rest,Eigengene_5,mrtrixfa_mean,1
Brain_Stem_Rest,Eigengene_5,msd_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_5,ng_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_5,qiv_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_5,rtap_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_5,rtop_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_5,rtpp_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_5,volume_mm3,1
Brain_Stem_Rest,Eigengene_6,mrtrixfa_mean,1
Brain_Stem_Rest,Eigengene_6,rd_mean,1
Brain_Stem_Rest,Eigengene_7,msd_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_7,ng_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_7,rtap_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_7,rtop_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_7,rtpp_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_7,volume_mm3,1
Brain_Stem_Rest,Eigengene_8,msd_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_8,ng_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_8,qiv_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_8,rd_mean,1
Brain_Stem_Rest,Eigengene_8,rtap_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_8,rtop_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_8,rtpp_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_8,volume_mm3,1
Brain_Stem_Rest,Eigengene_8,volume_percentage_mean,1
Brain_Stem_Rest,Eigengene_9,msd_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_9,qiv_RAS_060622_mean,1
Brain_Stem_Rest,Eigengene_9,rtap_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_1,b0_mean,1
Cerebellar_Cortex,Eigengene_1,msd_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_1,ng_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_1,rd_mean,1
Cerebellar_Cortex,Eigengene_1,rtap_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_1,rtop_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_1,rtpp_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_1,volume_percentage_mean,1
Cerebellar_Cortex,Eigengene_10,msd_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_10,qiv_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_10,rtap_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_10,rtop_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_10,rtpp_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_10,volume_percentage_mean,1
Cerebellar_Cortex,Eigengene_2,b0_mean,1
Cerebellar_Cortex,Eigengene_2,mrtrixfa_mean,1
Cerebellar_Cortex,Eigengene_2,msd_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_2,ng_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_2,rd_mean,1
Cerebellar_Cortex,Eigengene_2,rtap_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_2,rtop_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_2,rtpp_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_2,volume_mm3,1
Cerebellar_Cortex,Eigengene_2,volume_percentage_mean,1
Cerebellar_Cortex,Eigengene_3,b0_mean,1
Cerebellar_Cortex,Eigengene_3,msd_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_3,ng_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_3,rd_mean,1
Cerebellar_Cortex,Eigengene_3,rtap_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_3,rtop_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_3,rtpp_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_3,volume_mm3,1
Cerebellar_Cortex,Eigengene_3,volume_percentage_mean,1
Cerebellar_Cortex,Eigengene_4,b0_mean,1
Cerebellar_Cortex,Eigengene_4,mrtrixad_mean,1
Cerebellar_Cortex,Eigengene_4,mrtrixmd_mean,1
Cerebellar_Cortex,Eigengene_4,mrtrixrd_mean,1
Cerebellar_Cortex,Eigengene_4,msd_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_4,ng_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_4,rd_mean,1
Cerebellar_Cortex,Eigengene_4,rtap_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_4,rtop_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_4,rtpp_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_4,volume_mm3,1
Cerebellar_Cortex,Eigengene_4,volume_percentage_mean,1
Cerebellar_Cortex,Eigengene_5,b0_mean,1
Cerebellar_Cortex,Eigengene_5,mrtrixfa_mean,1
Cerebellar_Cortex,Eigengene_5,msd_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_5,ng_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_5,rtap_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_5,rtop_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_5,rtpp_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_5,volume_mm3,1
Cerebellar_Cortex,Eigengene_5,volume_percentage_mean,1
Cerebellar_Cortex,Eigengene_6,mrtrixad_mean,1
Cerebellar_Cortex,Eigengene_6,mrtrixfa_mean,1
Cerebellar_Cortex,Eigengene_6,rd_mean,1
Cerebellar_Cortex,Eigengene_6,rtap_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_6,rtop_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_7,mrtrixfa_mean,1
Cerebellar_Cortex,Eigengene_7,msd_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_7,ng_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_7,qiv_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_7,rtap_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_7,rtop_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_7,rtpp_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_7,volume_mm3,1
Cerebellar_Cortex,Eigengene_8,msd_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_8,qiv_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_8,rd_mean,1
Cerebellar_Cortex,Eigengene_8,rtap_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_8,rtop_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_8,rtpp_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_8,volume_mm3,1
Cerebellar_Cortex,Eigengene_9,mrtrixfa_mean,1
Cerebellar_Cortex,Eigengene_9,msd_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_9,rd_mean,1
Cerebellar_Cortex,Eigengene_9,rtap_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_9,rtop_RAS_060622_mean,1
Cerebellar_Cortex,Eigengene_9,volume_percentage_mean,1
Cerebellar_White_Matter,Eigengene_1,b0_mean,1
Cerebellar_White_Matter,Eigengene_1,msd_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_1,ng_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_1,qiv_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_1,rtap_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_1,rtop_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_1,rtpp_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_1,volume_percentage_mean,1
Cerebellar_White_Matter,Eigengene_10,msd_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_10,ng_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_10,qiv_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_10,rtap_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_10,rtop_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_10,rtpp_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_2,b0_mean,1
Cerebellar_White_Matter,Eigengene_2,mrtrixad_mean,1
Cerebellar_White_Matter,Eigengene_2,mrtrixfa_mean,1
Cerebellar_White_Matter,Eigengene_2,mrtrixmd_mean,1
Cerebellar_White_Matter,Eigengene_2,mrtrixrd_mean,1
Cerebellar_White_Matter,Eigengene_2,msd_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_2,ng_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_2,qiv_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_2,rd_mean,1
Cerebellar_White_Matter,Eigengene_2,rtap_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_2,rtop_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_2,rtpp_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_2,volume_mm3,1
Cerebellar_White_Matter,Eigengene_2,volume_percentage_mean,1
Cerebellar_White_Matter,Eigengene_3,b0_mean,1
Cerebellar_White_Matter,Eigengene_3,mrtrixad_mean,1
Cerebellar_White_Matter,Eigengene_3,mrtrixfa_mean,1
Cerebellar_White_Matter,Eigengene_3,mrtrixmd_mean,1
Cerebellar_White_Matter,Eigengene_3,mrtrixrd_mean,1
Cerebellar_White_Matter,Eigengene_3,msd_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_3,ng_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_3,qiv_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_3,rd_mean,1
Cerebellar_White_Matter,Eigengene_3,rtap_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_3,rtop_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_3,rtpp_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_3,volume_mm3,1
Cerebellar_White_Matter,Eigengene_3,volume_percentage_mean,1
Cerebellar_White_Matter,Eigengene_4,b0_mean,1
Cerebellar_White_Matter,Eigengene_4,mrtrixad_mean,1
Cerebellar_White_Matter,Eigengene_4,mrtrixfa_mean,1
Cerebellar_White_Matter,Eigengene_4,mrtrixmd_mean,1
Cerebellar_White_Matter,Eigengene_4,mrtrixrd_mean,1
Cerebellar_White_Matter,Eigengene_4,msd_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_4,ng_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_4,qiv_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_4,rd_mean,1
Cerebellar_White_Matter,Eigengene_4,rtap_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_4,rtop_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_4,rtpp_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_4,volume_mm3,1
Cerebellar_White_Matter,Eigengene_5,b0_mean,1
Cerebellar_White_Matter,Eigengene_5,mrtrixad_mean,1
Cerebellar_White_Matter,Eigengene_5,mrtrixmd_mean,1
Cerebellar_White_Matter,Eigengene_5,mrtrixrd_mean,1
Cerebellar_White_Matter,Eigengene_5,msd_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_5,ng_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_5,qiv_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_5,rtap_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_5,rtop_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_5,rtpp_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_6,mrtrixad_mean,1
Cerebellar_White_Matter,Eigengene_6,mrtrixfa_mean,1
Cerebellar_White_Matter,Eigengene_6,mrtrixmd_mean,1
Cerebellar_White_Matter,Eigengene_6,mrtrixrd_mean,1
Cerebellar_White_Matter,Eigengene_6,rd_mean,1
Cerebellar_White_Matter,Eigengene_6,volume_mm3,1
Cerebellar_White_Matter,Eigengene_6,volume_percentage_mean,1
Cerebellar_White_Matter,Eigengene_7,msd_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_7,qiv_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_7,rtap_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_7,rtop_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_7,rtpp_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_7,volume_percentage_mean,1
Cerebellar_White_Matter,Eigengene_8,mrtrixad_mean,1
Cerebellar_White_Matter,Eigengene_8,mrtrixfa_mean,1
Cerebellar_White_Matter,Eigengene_8,mrtrixmd_mean,1
Cerebellar_White_Matter,Eigengene_8,mrtrixrd_mean,1
Cerebellar_White_Matter,Eigengene_8,msd_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_8,qiv_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_8,rd_mean,1
Cerebellar_White_Matter,Eigengene_8,rtap_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_8,rtop_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_8,rtpp_RAS_060622_mean,1
Cerebellar_White_Matter,Eigengene_9,mrtrixfa_mean,1
Cerebellar_White_Matter,Eigengene_9,rd_mean,1
Cerebral_Peduncle,Eigengene_1,b0_mean,1
Cerebral_Peduncle,Eigengene_1,msd_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_1,ng_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_1,qiv_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_1,rtap_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_1,rtop_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_1,rtpp_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_10,msd_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_10,qiv_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_10,rtap_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_10,rtop_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_10,rtpp_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_10,volume_percentage_mean,1
Cerebral_Peduncle,Eigengene_2,b0_mean,1
Cerebral_Peduncle,Eigengene_2,mrtrixad_mean,1
Cerebral_Peduncle,Eigengene_2,mrtrixfa_mean,1
Cerebral_Peduncle,Eigengene_2,mrtrixmd_mean,1
Cerebral_Peduncle,Eigengene_2,mrtrixrd_mean,1
Cerebral_Peduncle,Eigengene_2,msd_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_2,ng_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_2,qiv_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_2,rd_mean,1
Cerebral_Peduncle,Eigengene_2,rtap_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_2,rtop_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_2,rtpp_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_2,volume_mm3,1
Cerebral_Peduncle,Eigengene_2,volume_percentage_mean,1
Cerebral_Peduncle,Eigengene_3,b0_mean,1
Cerebral_Peduncle,Eigengene_3,mrtrixad_mean,1
Cerebral_Peduncle,Eigengene_3,mrtrixfa_mean,1
Cerebral_Peduncle,Eigengene_3,mrtrixmd_mean,1
Cerebral_Peduncle,Eigengene_3,mrtrixrd_mean,1
Cerebral_Peduncle,Eigengene_3,msd_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_3,ng_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_3,qiv_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_3,rd_mean,1
Cerebral_Peduncle,Eigengene_3,rtap_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_3,rtop_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_3,rtpp_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_3,volume_mm3,1
Cerebral_Peduncle,Eigengene_3,volume_percentage_mean,1
Cerebral_Peduncle,Eigengene_4,b0_mean,1
Cerebral_Peduncle,Eigengene_4,mrtrixad_mean,1
Cerebral_Peduncle,Eigengene_4,mrtrixmd_mean,1
Cerebral_Peduncle,Eigengene_4,mrtrixrd_mean,1
Cerebral_Peduncle,Eigengene_4,msd_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_4,ng_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_4,qiv_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_4,rd_mean,1
Cerebral_Peduncle,Eigengene_4,rtap_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_4,rtop_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_4,rtpp_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_4,volume_percentage_mean,1
Cerebral_Peduncle,Eigengene_5,b0_mean,1
Cerebral_Peduncle,Eigengene_5,mrtrixad_mean,1
Cerebral_Peduncle,Eigengene_5,mrtrixfa_mean,1
Cerebral_Peduncle,Eigengene_5,mrtrixmd_mean,1
Cerebral_Peduncle,Eigengene_5,mrtrixrd_mean,1
Cerebral_Peduncle,Eigengene_5,msd_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_5,ng_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_5,qiv_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_5,rtap_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_5,rtop_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_5,rtpp_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_5,volume_percentage_mean,1
Cerebral_Peduncle,Eigengene_6,mrtrixad_mean,1
Cerebral_Peduncle,Eigengene_6,mrtrixfa_mean,1
Cerebral_Peduncle,Eigengene_6,mrtrixmd_mean,1
Cerebral_Peduncle,Eigengene_6,mrtrixrd_mean,1
Cerebral_Peduncle,Eigengene_6,ng_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_6,rd_mean,1
Cerebral_Peduncle,Eigengene_6,volume_mm3,1
Cerebral_Peduncle,Eigengene_7,msd_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_7,qiv_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_7,rtap_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_7,rtop_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_7,rtpp_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_7,volume_percentage_mean,1
Cerebral_Peduncle,Eigengene_8,mrtrixad_mean,1
Cerebral_Peduncle,Eigengene_8,mrtrixfa_mean,1
Cerebral_Peduncle,Eigengene_8,mrtrixmd_mean,1
Cerebral_Peduncle,Eigengene_8,mrtrixrd_mean,1
Cerebral_Peduncle,Eigengene_8,msd_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_8,qiv_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_8,rd_mean,1
Cerebral_Peduncle,Eigengene_8,rtap_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_8,rtop_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_8,rtpp_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_8,volume_percentage_mean,1
Cerebral_Peduncle,Eigengene_9,msd_RAS_060622_mean,1
Cerebral_Peduncle,Eigengene_9,qiv_RAS_060622_mean,1
Cingulum,Eigengene_1,b0_mean,1
Cingulum,Eigengene_1,msd_RAS_060622_mean,1
Cingulum,Eigengene_1,ng_RAS_060622_mean,1
Cingulum,Eigengene_1,qiv_RAS_060622_mean,1
Cingulum,Eigengene_1,rtap_RAS_060622_mean,1
Cingulum,Eigengene_1,rtop_RAS_060622_mean,1
Cingulum,Eigengene_1,rtpp_RAS_060622_mean,1
Cingulum,Eigengene_10,msd_RAS_060622_mean,1
Cingulum,Eigengene_10,ng_RAS_060622_mean,1
Cingulum,Eigengene_10,qiv_RAS_060622_mean,1
Cingulum,Eigengene_10,rtap_RAS_060622_mean,1
Cingulum,Eigengene_10,rtop_RAS_060622_mean,1
Cingulum,Eigengene_10,rtpp_RAS_060622_mean,1
Cingulum,Eigengene_10,volume_mm3,1
Cingulum,Eigengene_2,b0_mean,1
Cingulum,Eigengene_2,mrtrixad_mean,1
Cingulum,Eigengene_2,mrtrixfa_mean,1
Cingulum,Eigengene_2,mrtrixmd_mean,1
Cingulum,Eigengene_2,mrtrixrd_mean,1
Cingulum,Eigengene_2,msd_RAS_060622_mean,1
Cingulum,Eigengene_2,ng_RAS_060622_mean,1
Cingulum,Eigengene_2,qiv_RAS_060622_mean,1
Cingulum,Eigengene_2,rd_mean,1
Cingulum,Eigengene_2,rtap_RAS_060622_mean,1
Cingulum,Eigengene_2,rtop_RAS_060622_mean,1
Cingulum,Eigengene_2,rtpp_RAS_060622_mean,1
Cingulum,Eigengene_2,volume_mm3,1
Cingulum,Eigengene_2,volume_percentage_mean,1
Cingulum,Eigengene_3,b0_mean,1
Cingulum,Eigengene_3,mrtrixad_mean,1
Cingulum,Eigengene_3,mrtrixfa_mean,1
Cingulum,Eigengene_3,mrtrixmd_mean,1
Cingulum,Eigengene_3,mrtrixrd_mean,1
Cingulum,Eigengene_3,msd_RAS_060622_mean,1
Cingulum,Eigengene_3,ng_RAS_060622_mean,1
Cingulum,Eigengene_3,qiv_RAS_060622_mean,1
Cingulum,Eigengene_3,rd_mean,1
Cingulum,Eigengene_3,rtap_RAS_060622_mean,1
Cingulum,Eigengene_3,rtop_RAS_060622_mean,1
Cingulum,Eigengene_3,rtpp_RAS_060622_mean,1
Cingulum,Eigengene_3,volume_percentage_mean,1
Cingulum,Eigengene_4,b0_mean,1
Cingulum,Eigengene_4,mrtrixad_mean,1
Cingulum,Eigengene_4,mrtrixmd_mean,1
Cingulum,Eigengene_4,mrtrixrd_mean,1
